NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,is_long_parameters_list
0.4375,0.0,0.06060606060606061,0.18181818181818182,0.0,0.42857142857142855,0.0909090909090909,0.04166666666666667,0.0,0.2777777777777778,0.0,0.17647058823529413,0.5,0.13333333333333333,0.09375,0.05555555555555555,0.08823529411764705,0.0,0.666666667,0.125,0.5737704918032788,0.0,1.0,0.059322033898305086,0.10404624277456646,0.2028985507246377,1.0,0.29245283018867924,0.10051993067590988,0.42857142857142855,1.0,1.0,0.34651756694010216,0.022038687,0.02427184466019417,0.296551724137931,0.5599415204678362,0.15789473684210525,1.0,0.49168004649999997,0.8188405795,1.0,0.20097020091616086,0.31352294605504083,0.24175824175824182,0.5021176470588236,0.05376344086021506,0.7481000598231893,0.5112359550561797,0.5076923076923077,0.3996494303242769,0.35172413793103446,0.5969648479843082,0.7287428655056344,0.7883022130240296,1
0.0,0.125,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0819672131147541,0.0,0.26696832579185525,0.0,0.011560693641618497,0.036231884057971016,0.3289473684210526,0.051886792452830184,0.0,0.2857142857142857,0.10654518408330234,0.12010697787503039,0.00029407212505804057,0.010169491999999999,0.03398058252427184,0.08275862068965517,0.09649122807017543,0.10526315789473684,0.12187958883994125,0.49383667200000003,0.0,0.13172541743970315,0.038795986612990885,0.12554878046101092,0.15934065934065936,0.1595294117647059,0.12903225806451613,0.12325792657257441,0.14111037673496366,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.125,0.625,0.030303030303030304,0.09090909090909091,0.5789473684210527,0.14285714285714285,0.011857707509881422,0.0,0.0,0.05555555555555555,0.0,0.07352941176470588,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.05357142857142857,0.01639344262295082,0.0,0.0995475113122172,0.03389830508474576,0.017341040462427744,0.014492753623188406,0.1381578947368421,0.018867924528301886,0.0017331022530329288,0.2857142857142857,0.05448121978430643,0.06904935570143447,0.00168704534901718,0.736842105,0.0,0.027586206896551724,0.05555555555555555,0.10526315789473684,0.07342143906020558,0.3352272725,0.956521739,0.09090909090909091,0.11807474183188885,0.20630081293463093,0.15934065934065936,0.1595294117647059,0.12903225806451613,0.12325792657257441,0.14111037673496366,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.003952569169960474,0.0,0.0,0.0,0.0,0.014705882352941176,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05357142857142857,0.00819672131147541,0.0,0.07692307692307693,0.00847457627118644,0.011560693641618497,0.043478260869565216,0.11184210526315788,0.07075471698113207,0.8977469670710572,0.857142857142857,0.04332465600595017,0.05664964745927547,0.0015787029871536914,0.00952381,0.0,0.05517241379310345,0.039473684210526314,0.05263157894736842,0.05726872246696035,0.4921568625,0.96875,0.07235621521335807,0.11854329240703002,0.20283357240488306,0.34065934065934067,0.11811764705882354,0.0,0.1272904526621319,0.0922009253139458,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.007905138339920948,0.0,0.0,0.0,0.0,0.014705882352941176,0.5,0.06666666666666667,0.03125,0.05555555555555555,0.029411764705882353,0.0,1.0,0.017857142857142856,0.0,0.0,0.0,0.00847457627118644,0.0,0.007246376811594203,0.006578947368421052,0.0,0.0017331022530329288,0.2857142857142857,0.0005578281889178133,0.0019450522732798443,3.095496053242532e-05,1.0,0.0,0.006896551724137931,0.0014619883040935672,0.05263157894736842,0.0,0.0,1.0,0.0018552875695732839,0.0,0.08841463412747248,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.007905138339920948,0.0,0.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05737704918032787,0.13636363636363635,0.14479638009049775,0.00847457627118644,0.09826589595375722,0.12318840579710146,0.17105263157894735,0.04245283018867924,0.0017331022530329288,0.2857142857142857,0.13945704722945332,0.17189399465110622,0.008590001547748027,0.103896104,0.0,0.12413793103448276,0.11842105263157894,0.10526315789473684,0.13950073421439058,0.46180555549999996,0.8793103449999999,0.1614100185528757,0.18516266337136655,0.29584896802832494,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0625,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.007905138339920948,0.0,0.0,0.027777777777777776,0.0,0.014705882352941176,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.017857142857142856,0.01639344262295082,0.0,0.05882352941176472,0.025423728813559324,0.0,0.0,0.07894736842105263,0.014150943396226415,0.0017331022530329288,0.2857142857142857,0.015805132019338045,0.019450522732798445,0.0,0.13636363599999998,0.0,0.006896551724137931,0.019005847953216373,0.05263157894736842,0.039647577092511016,0.435897436,0.9285714285,0.04823747680890538,0.09698996653247727,0.19156504063899524,0.38461538461538464,0.36423529411764705,0.08602150537634409,0.24438880641659097,0.274619960343688,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0625,0.1875,0.030303030303030304,0.09090909090909091,0.21052631578947367,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.014705882352941176,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.08597285067873305,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.006693938267013759,0.009968392900559203,0.0,0.0,0.0,0.0,0.027777777777777776,0.05263157894736842,0.02790014684287812,0.0,0.5,0.03710575139146568,0.0,0.08841463412747248,0.38461538461538464,0.36423529411764705,0.08602150537634409,0.24438880641659097,0.274619960343688,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.01976284584980237,0.020833333333333332,0.0,0.027777777777777776,0.0,0.058823529411764705,1.0,0.06666666666666667,0.03125,0.16666666666666666,0.029411764705882353,0.0,1.0,0.0,0.0,0.0,0.06787330316742082,0.01694915254237288,0.0,0.014492753623188406,0.10526315789473684,0.018867924528301886,0.0017331022530329288,0.2857142857142857,0.020639642989959094,0.028203257962557744,0.0003869370066553165,0.28571428600000004,0.0,0.027586206896551724,0.03070175438596491,0.05263157894736842,0.032305433186490456,0.3916666665,1.0,0.04267161410018553,0.0424331103579588,0.1270960365582417,0.38461538461538464,0.36423529411764705,0.08602150537634409,0.24438880641659097,0.274619960343688,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0625,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.007905138339920948,0.0,0.0,0.027777777777777776,0.0,0.044117647058823525,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.017857142857142856,0.01639344262295082,0.18181818181818182,0.15384615384615385,0.059322033898305086,0.13872832369942195,0.09420289855072464,0.21710526315789472,0.1509433962264151,0.05545927209705372,0.42857142857142855,0.2078839717367051,0.2708485290542183,0.01529175050301811,0.148148148,0.0,0.15172413793103448,0.1739766081871345,0.05263157894736842,0.21439060205580027,0.4765625,0.9444444445,0.2690166975881262,0.3103678929039273,0.3884885438987981,0.9120879120879122,0.3204705882352941,0.0,0.4674628320740921,0.32385988103106406,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.01976284584980237,0.020833333333333332,0.0,0.027777777777777776,0.0,0.044117647058823525,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0407239819004525,0.0423728813559322,0.057803468208092484,0.06521739130434782,0.05263157894736842,0.009433962264150943,0.05892547660311958,0.42857142857142855,0.034585347712904425,0.042548018477996594,0.0019037300727441572,1.0,0.0,0.14482758620689656,0.10818713450292397,0.05263157894736842,0.05726872246696035,0.3333333335,0.9166666665000001,0.0686456400742115,0.2909698995974318,0.40891768283956026,0.9120879120879122,0.3204705882352941,0.0,0.4674628320740921,0.32385988103106406,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0625,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.007905138339920948,0.0,0.0,0.027777777777777776,0.0,0.044117647058823525,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.09016393442622951,0.18181818181818182,0.10859728506787332,0.059322033898305086,0.04046242774566474,0.050724637681159424,0.09210526315789473,0.06132075471698113,0.05545927209705372,0.42857142857142855,0.07363332093715136,0.08266472161439338,0.0019114688128772637,0.20652173899999998,0.0,0.08275862068965517,0.1154970760233918,0.05263157894736842,0.09691629955947137,0.44711538450000005,0.7708333334999999,0.10204081632653061,0.16294314377456182,0.3473432055386767,0.9120879120879122,0.3204705882352941,0.0,0.4674628320740921,0.32385988103106406,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.42857142857142855,0.06719367588932805,0.08333333333333333,0.0,0.05555555555555555,0.0,0.07352941176470588,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.03571428571428571,0.12295081967213116,0.18181818181818182,0.18099547511312217,0.06779661016949153,0.09826589595375722,0.09420289855072464,0.17105263157894735,0.08018867924528301,0.053726169844020795,0.42857142857142855,0.17255485310524357,0.20204230488694383,0.015725119950472065,0.102272727,0.0048543689320388345,0.12413793103448276,0.19736842105263158,0.05263157894736842,0.22320117474302495,0.456617647,0.765625,0.24118738404452691,0.26494820125235324,0.4420731706373624,0.9120879120879122,0.3204705882352941,0.0,0.4674628320740921,0.32385988103106406,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.023715415019762848,0.04166666666666667,0.0,0.027777777777777776,0.0,0.08823529411764706,1.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.05882352941176472,0.01694915254237288,0.017341040462427744,0.0,0.08552631578947367,0.04245283018867924,0.0034662045060658577,0.42857142857142855,0.022685013015991077,0.029662047167517625,0.0,0.654545455,0.019417475728155338,0.006896551724137931,0.02046783625730994,0.05263157894736842,0.04552129221732746,0.35470085450000005,0.84375,0.0575139146567718,0.12470138556946792,0.21083489679951695,0.9120879120879122,0.3204705882352941,0.0,0.4674628320740921,0.32385988103106406,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0625,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.007905138339920948,0.0,0.0,0.027777777777777776,0.0,0.029411764705882353,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.009049773755656108,0.00847457627118644,0.0,0.014492753623188406,0.019736842105263157,0.0,0.0017331022530329288,0.2857142857142857,0.0024172554853105245,0.00437636761487965,9.286488159727596e-05,0.0,0.0,0.020689655172413793,0.005847953216374269,0.05263157894736842,0.0029368575624082226,0.0,1.0,0.0055658627087198514,0.0,0.08841463412747248,0.08241758241758242,0.03247058823529412,0.021505376344086023,0.03208295482241376,0.025776602775941838,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.0625,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.007905138339920948,0.0,0.0,0.027777777777777776,0.0,0.044117647058823525,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0497737556561086,0.00847457627118644,0.0,0.014492753623188406,0.05263157894736842,0.014150943396226415,0.006932409012131715,0.42857142857142855,0.02008181480104128,0.02261123267687819,0.0007893514935768457,0.39285714299999996,0.0,0.041379310344827586,0.03216374269005848,0.05263157894736842,0.033773861967694566,0.424242424,0.818181818,0.03710575139146568,0.09698996653247727,0.2210365853186812,0.016483516483516487,0.008941176470588235,0.0,0.005384087031661977,0.00991407799074686,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.3125,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.03162055335968379,0.0,0.0,0.1388888888888889,0.0,0.23529411764705882,1.0,0.0,0.0,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.02714932126696833,0.0423728813559322,0.011560693641618497,0.036231884057971016,0.046052631578947366,0.0047169811320754715,0.04852686308492201,0.42857142857142855,0.009669021941242096,0.013858497447118891,0.00039467574678842286,0.5,0.0,0.21379310344827585,0.10526315789473684,0.05263157894736842,0.016152716593245225,0.3333333335,1.0,0.022263450834879406,0.06927854749548665,0.15156794419326294,0.027472527472527472,0.015529411764705882,0.010752688172043012,0.0037444885117319917,0.01255783212161269,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,1
0.1875,0.0,0.4545454545454546,0.7272727272727273,0.0,0.7142857142857142,0.5691699604743082,0.7916666666666666,0.0,0.5,0.0,0.5441176470588235,0.611111111,0.8666666666666667,0.75,0.2777777777777778,0.9411764705882353,0.0,0.40625,0.0,0.0,0.0,0.0497737556561086,0.025423728813559324,0.12716763005780346,0.10144927536231885,0.07894736842105263,0.0047169811320754715,0.03466204506065858,0.42857142857142855,0.060617329862402376,0.08047653780695356,0.006074911004488469,0.047619048,0.0,0.13793103448275862,0.1286549707602339,0.05263157894736842,0.10719530102790015,0.409090909,1.0,0.137291280148423,0.5011148271167959,0.5452235771488853,0.23626373626373628,0.14305882352941177,0.0,0.1798905457204263,0.12425644415069398,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.25,0.0,0.33333333333333337,0.5454545454545455,0.0,0.14285714285714285,0.039525691699604744,0.020833333333333332,0.0,0.16666666666666666,0.0,0.29411764705882354,0.5833333334999999,0.3333333333333333,0.21875,0.16666666666666666,0.29411764705882354,0.0,0.5,0.0,0.00819672131147541,0.09090909090909091,0.09502262443438915,0.00847457627118644,0.1676300578034682,0.13043478260869565,0.1381578947368421,0.04245283018867924,0.0017331022530329288,0.2857142857142857,0.13239122350316102,0.17140773158278627,0.024268689057421453,0.484848485,0.0,0.13793103448275862,0.1111111111111111,0.05263157894736842,0.12187958883994125,0.404761905,0.9444444445,0.15398886827458255,0.27333536021025595,0.34944831580347135,0.23626373626373628,0.14305882352941177,0.0,0.1798905457204263,0.12425644415069398,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.1875,0.0,0.15151515151515152,0.18181818181818182,0.0,0.2857142857142857,0.075098814229249,0.0625,0.0,0.1111111111111111,0.0,0.3235294117647059,0.846153846,0.26666666666666666,0.125,0.5555555555555556,0.23529411764705882,0.0,0.5,0.05357142857142857,0.1639344262295082,0.2272727272727273,0.330316742081448,0.08474576271186442,0.28323699421965315,0.13768115942028986,0.35526315789473684,0.24056603773584906,0.05025996533795494,0.42857142857142855,0.328560803272592,0.3933868222708485,0.05538616313264201,0.072077922,0.0,0.1724137931034483,0.27485380116959063,0.05263157894736842,0.44052863436123346,0.484018265,0.8392857145000001,0.4935064935064935,0.2975232757564327,0.43552393848632115,0.23626373626373628,0.14305882352941177,0.0,0.1798905457204263,0.12425644415069398,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.1875,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.007905138339920948,0.0,0.0,0.08333333333333333,0.0,0.08823529411764706,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03619909502262444,0.00847457627118644,0.0,0.0,0.05921052631578947,0.05660377358490566,0.0017331022530329288,0.2857142857142857,0.01840833023428784,0.025285679552637975,0.0,0.222222222,0.03398058252427184,0.0,0.011695906432748537,0.05263157894736842,0.014684287812041117,0.4322916665,0.78125,0.020408163265306124,0.021553325874552748,0.10806233058059646,0.15934065934065936,0.1595294117647059,0.12903225806451613,0.12325792657257441,0.14111037673496366,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,1
0.1875,0.0,0.030303030303030304,0.09090909090909091,0.0,0.2857142857142857,0.035573122529644265,0.020833333333333332,0.0,0.1111111111111111,0.0,0.08823529411764706,1.0,0.06666666666666667,0.03125,0.1111111111111111,0.029411764705882353,0.0,1.0,0.07142857142857142,0.00819672131147541,0.18181818181818182,0.10407239819004525,0.00847457627118644,0.023121387283236993,0.13768115942028986,0.1513157894736842,0.05660377358490566,0.0017331022530329288,0.2857142857142857,0.1422461881740424,0.18526622902990517,0.008342361863488624,0.287878788,0.0,0.1103448275862069,0.09210526315789473,0.05263157894736842,0.14684287812041114,0.4492753625,1.0,0.1836734693877551,0.3111761425927012,0.38056733819317157,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.25,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.023715415019762848,0.020833333333333332,0.0,0.1388888888888889,0.0,0.10294117647058823,1.0,0.13333333333333333,0.0625,0.1111111111111111,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.06334841628959277,0.00847457627118644,0.011560693641618497,0.036231884057971016,0.09868421052631579,0.018867924528301886,0.0017331022530329288,0.2857142857142857,0.017664559315730757,0.024313153415998056,0.0010369911778362482,0.41025641,0.0,0.034482758620689655,0.03654970760233918,0.05263157894736842,0.030837004405286344,0.375,1.0,0.04081632653061225,0.04526198441415272,0.1296747967497645,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.1875,0.0,0.030303030303030304,0.09090909090909091,0.0,0.42857142857142855,0.05928853754940711,0.04166666666666667,0.0,0.1388888888888889,0.0,0.14705882352941177,1.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.03619909502262444,0.025423728813559324,0.0,0.028985507246376812,0.05921052631578947,0.04245283018867924,0.006932409012131715,0.42857142857142855,0.017664559315730757,0.024313153415998056,0.0002476396842594026,0.3,0.0,0.027586206896551724,0.02046783625730994,0.05263157894736842,0.01908957415565345,0.409722222,1.0,0.025974025974025976,0.05388331478337177,0.13753387534869702,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.3125,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.03162055335968379,0.0,0.0,0.1388888888888889,0.0,0.17647058823529413,1.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0407239819004525,0.01694915254237288,0.011560693641618497,0.050724637681159424,0.06578947368421052,0.0,0.06412478336221837,0.42857142857142855,0.059873558943845294,0.07950401167031364,0.0022132796780684107,0.0,0.0,0.09655172413793103,0.11988304093567251,0.05263157894736842,0.08663729809104258,0.0,1.0,0.11131725417439703,0.48494983266238634,0.5304878047648349,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,1
0.25,0.125,0.030303030303030304,0.09090909090909091,0.10526315789473684,0.2857142857142857,0.023715415019762848,0.04166666666666667,0.0,0.1111111111111111,0.0,0.10294117647058823,1.0,0.13333333333333333,0.09375,0.16666666666666666,0.08823529411764705,0.0,0.666666667,0.0,0.18032786885245902,0.18181818181818182,0.16742081447963802,0.0,0.011560693641618497,0.07971014492753624,0.10526315789473684,0.14622641509433962,0.0,0.2857142857142857,0.1524730383042023,0.17432530999270604,0.004240829592942269,0.070570571,0.0,0.06896551724137931,0.08771929824561403,0.15789473684210525,0.10425844346549192,0.49084568450000005,0.0,0.09090909090909091,0.08678049636095439,0.2707698170153845,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.25,0.0625,0.06060606060606061,0.18181818181818182,0.05263157894736842,0.2857142857142857,0.07114624505928853,0.10416666666666667,0.0,0.16666666666666666,0.0,0.1323529411764706,0.8333333334999999,0.06666666666666667,0.0625,0.16666666666666666,0.058823529411764705,0.0,0.5,0.017857142857142856,0.02459016393442623,0.045454545454545456,0.08597285067873305,0.01694915254237288,0.046242774566473986,0.057971014492753624,0.11184210526315788,0.051886792452830184,0.0017331022530329288,0.2857142857142857,0.0740052063964299,0.09263311451495258,0.006113604705154001,0.18382352899999999,0.0,0.05517241379310345,0.06871345029239766,0.10526315789473684,0.10719530102790015,0.456937799,1.0,0.1280148423005566,0.26187290963768867,0.35885939730451166,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.375,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.023715415019762848,0.0,0.0,0.16666666666666666,0.0,0.10294117647058823,1.0,0.06666666666666667,0.046875,0.1111111111111111,0.029411764705882353,0.0,1.0,0.017857142857142856,0.0819672131147541,0.13636363636363635,0.20361990950226244,0.025423728813559324,0.08092485549132948,0.08695652173913043,0.23684210526315788,0.023584905660377357,0.05199306759098787,0.42857142857142855,0.10078095946448494,0.12010697787503039,0.02254295000773874,0.057317072999999996,0.0,0.25517241379310346,0.24122807017543857,0.10526315789473684,0.1527165932452276,0.462222222,0.888888889,0.16697588126159554,0.12440017449930432,0.2210365853186812,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,1
0.1875,0.125,0.030303030303030304,0.09090909090909091,0.10526315789473684,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.014705882352941176,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0024172554853105245,0.00437636761487965,0.0,0.0,0.0,0.006896551724137931,0.0014619883040935672,0.05263157894736842,0.0014684287812041115,0.0,0.5,0.0037105751391465678,0.0,0.08841463412747248,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.1875,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.014705882352941176,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.031674208144796386,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.002603198214949795,0.0046194991490396305,0.0,0.0,0.0,0.0,0.01023391812865497,0.05263157894736842,0.010279001468428781,0.0,0.5,0.014842300556586271,0.0,0.08841463412747248,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,1
0.25,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.011857707509881422,0.0,0.0,0.1111111111111111,0.0,0.08823529411764706,1.0,0.06666666666666667,0.03125,0.1111111111111111,0.029411764705882353,0.0,1.0,0.017857142857142856,0.0,0.0,0.03619909502262444,0.00847457627118644,0.005780346820809248,0.028985507246376812,0.05921052631578947,0.023584905660377357,0.0017331022530329288,0.2857142857142857,0.040349572331721824,0.05397520058351568,0.001098901098901099,1.0,0.0,0.04827586206896552,0.03508771929824561,0.05263157894736842,0.05726872246696035,0.45,1.0,0.07421150278293136,0.3340765513465373,0.3929539294161379,0.5549450549450551,0.347764705882353,0.11827956989247312,0.3721445505505949,0.3037012557832121,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,0
0.375,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.02766798418972332,0.0,0.0,0.16666666666666666,0.0,0.19117647058823528,1.0,0.0,0.0,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.0904977375565611,0.00847457627118644,0.0,0.021739130434782608,0.1381578947368421,0.04716981132075471,0.0017331022530329288,0.2857142857142857,0.14577910003718855,0.19183078045222463,0.0012536759015632254,0.035087718999999996,0.0,0.0,0.03508771929824561,0.05263157894736842,0.12481644640234947,0.485,1.0,0.15955473098330242,0.3002070392440987,0.3620789778343124,0.38461538461538464,0.36423529411764705,0.08602150537634409,0.24438880641659097,0.274619960343688,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,1
0.25,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.03162055335968379,0.0,0.0,0.1111111111111111,0.0,0.07352941176470588,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.017857142857142856,0.0,0.045454545454545456,0.0904977375565611,0.00847457627118644,0.0,0.014492753623188406,0.1381578947368421,0.0660377358490566,0.04159445407279029,0.42857142857142855,0.07846783190777241,0.1038171650863117,0.0008357839343754837,0.2,0.0048543689320388345,0.006896551724137931,0.03508771929824561,0.05263157894736842,0.09838472834067548,0.48214285700000004,0.95,0.1261595547309833,0.21707278223011678,0.28629500573768096,0.38461538461538464,0.36423529411764705,0.08602150537634409,0.24438880641659097,0.274619960343688,0.13846153846153847,0.457931638913234,0.27241379310344827,0.4414907345274351,0.5441972779159959,0.39152318141033615,1
